u^2,u^3,u^4
0.0049795212305131465,-0.02454556264924657,0.027274174215151843
-0.00230394570684176,-0.02100935966466718,0.017502091506424535
0.02392729268730387,0.005991625089456686,0.0035631421962955025
0.004525071349682811,-0.02431236673118762,0.02759844018917906
0.0046424538129049096,-0.024910653516069088,0.02632797406153249
0.026204391528155083,0.008217968887467736,0.0011373353763591246
0.02538339311437445,0.007345483306905135,0.002626143542857797
-0.0042198254351711335,-0.019297435006301253,0.013210717488393623
0.003525393159095829,-0.0241027214867738,0.027232675047999987
0.004274067351061631,-0.02528717311950183,0.025381656925555794
0.00029545404388975073,-0.022886450454415137,0.02267252449911633
0.002577273868459588,-0.023965927081405474,0.02606896120122924
0.004290377311670194,-0.024659080514322796,0.02661414300780649
0.024438337702197045,0.006368831139635745,0.003585014719279405
-0.001100117621693162,-0.02202363431213498,0.019908820951969317
0.00162510243764705,-0.02358309411884434,0.02487155196504479
0.026297974580257455,0.008325379133524005,0.0008139859940789401
0.0035720195218433676,-0.024390623442769342,0.026500076440473547
0.0038483350985265325,-0.02564764226447309,0.024408268271879578
0.02301681121689184,0.00512798060181388,0.003930385547720263
-0.013709519328294924,-0.011722177332273081,-0.0021134162970874
0.021936557662297924,0.004209228365502731,0.004003109155229688
0.025732571536143202,0.007641284508963223,0.002409583159241163
0.0039418570185797645,-0.025080580679459948,0.025477932819422306
0.0036278609847206693,-0.024671241991716837,0.02594816989920119
0.026316288995875535,0.00838130417478892,0.00046701964061726333
-0.0073542025017176455,-0.016291809714742755,0.006937505912440182
0.017650138944629187,0.0009346585315687876,0.0032838937212437123
-0.010043066971548545,-0.014288903770095038,0.002832455146390573
0.002564261445443301,-0.02430685319219783,0.025193139533573487
0.02488636872103272,0.006733444345687411,0.0034852525018678553
0.023656980713346563,0.005580796582248914,0.004057947042729981
0.0260049707763171,0.007884280907590567,0.0021586062337349936
0.0016023328945113885,-0.023996792798599318,0.023917831608321193
0.0036262593556311523,-0.025519613254625453,0.024409357915928853
-0.011796897791343004,-0.013053990977245402,0.0004894925541734215
0.003306285339197818,-0.025936744736331258,0.023400913268645872
0.0005713184460486262,-0.023497249220667586,0.022317828716770793
0.026197838381117236,0.008073409018596048,0.001870763980870393
0.025297202366363847,0.007081012499678151,0.00332701880361502
-0.0030494290498185254,-0.02074119139812044,0.015367901372301618
0.0029429194625527353,-0.026302020148914078,0.02238213678698915
0.0032124260423876953,-0.025080809485207706,0.024609892047332372
0.02265244047377516,0.004638666921633101,0.004328589477007415
0.02145158477344764,0.0036573434851565815,0.004246282069775999
0.024233258694346334,0.006007344530700154,0.004121916184426674
0.026312112949863437,0.00820928443895158,0.001548704496017065
-0.0005845618601094825,-0.022817860654243547,0.020202739192073615
-0.005130094471800093,-0.018718798837413408,0.010994507030787672
0.020574409116749542,0.0029513054676539056,0.004128043745229615
-0.0018108845102786176,-0.021931081883930257,0.017763414866098608
0.002544092130100737,-0.02479119909888037,0.02412998343692948
0.025653229390145825,0.007393198673776788,0.0031266174559089403
0.0015763041718251818,-0.02445220403039801,0.02297092929116485
0.0029028079196152597,-0.02561632289080413,0.02330102004539246
0.026349354229586026,0.008292719951185693,0.001197903405714595
0.023326373162683663,0.005099410621753909,0.004529717081183583
0.019410501192875275,0.0018519120081288303,0.004153884030620851
0.0007166210230188507,-0.02403752979540265,0.021764895684283102
0.024731398135404547,0.0064017623510014545,0.0040948039792760415
-0.008576858521751293,-0.015648313118190243,0.004775601298362927
0.025940666040403182,0.007659481283364289,0.002886189436544146
0.002163313746923435,-0.026940909138216507,0.02026550268295453
0.0024564143697718656,-0.026573618520180323,0.021281056325620957
0.0026930512221698703,-0.026130287173894973,0.02226076197759657
0.022144483829746722,0.004045849207382821,0.00462076523374015
-0.00020474937880817753,-0.02352929823710714,0.020180277916978392
0.025163699798005975,0.006766307459372709,0.003986940149326235
0.026152783580347116,0.007875181080332463,0.002606060562653942
0.023954020337642178,0.005564940032723916,0.00463944951742962
0.02628738462920547,0.008038658027102356,0.0022883960113630015
-0.006094745197566938,-0.018155136753182,0.008803289394622804
-0.003936125002561625,-0.02034419717785297,0.012984477257616655
0.0007520508006993143,-0.024488395993455467,0.02107196963026733
-0.0012302067780973161,-0.022913888304053304,0.018106348987240117
0.02553423633898338,0.007096142615960393,0.0038181409004953083
2.2494952529741814e-05,-0.02412264129076142,0.019850725490917234
0.02146107852062944,0.0033285937011997063,0.004791239199999188
0.0015159571101696248,-0.027568217543949593,0.018137488022066026
0.001973805109605136,-0.025515591457174396,0.021871880308864007
0.001293882285793322,-0.024949293649156386,0.021451640630360324
0.022892443559037825,0.004520185266369535,0.0049447844120123555
0.02634441716247603,0.00814962801253721,0.0019374474779261192
0.0017417412347353427,-0.027206355926347955,0.019119312628936604
0.024503289192433716,0.005999745357595108,0.004660702292475483
0.025837574109023775,0.007383884951939534,0.0035983290207385853
0.020587513904434744,0.0024417996077974783,0.0048780727758917335
0.0018966212894429907,-0.026759027418320012,0.020021610804735395
0.0019755281032745845,-0.02621458575824131,0.020890976489606767
-0.012402135193991108,-0.012972036745817926,-0.0006607535160472418
8.095064071302623e-05,-0.007191168018964009,-0.0009450168649117468
0.024971897001117408,0.0063931637127737605,0.004602107970739405
0.02606815552453902,0.007624204691652553,0.0033322778286758075
-0.0006994136211132143,-0.02365322820154183,0.018581577715421294
0.0236016302086974,0.005038042263209093,0.0051308358138453984
-0.0025625749708129805,-0.021963676123259987,0.015258758966991788
-0.010517366829612958,-0.014485317107641827,0.0018034930174716148
0.026222707359464276,0.007814099894068156,0.0030237169247659874
0.000997663767072127,-0.028178670304698138,0.016058159112431754
-0.015729445138208276,-0.010451980419129073,-0.006351751899747026
0.025367032154972716,0.006745900689855049,0.0044730040295924735
0.022296270131218265,0.0038086642500738507,0.0052566904288225726
0.0011654183990781912,-0.02782916192409845,0.016995865984284257
0.00016630125528855697,-0.0247605485273545,0.01910402270849569
0.026299933458383436,0.007952171248843013,0.0026769845925317935
-0.004890740763583564,-0.0198453187455785,0.010600252929333252
-0.0005737222544078685,-0.024126879435081336,0.018157826371697088
0.024213972870699298,0.005531691341043177,0.0051892893330183825
0.025690759466413,0.007056128631557384,0.004282665935712695
0.0012593627960502337,-0.02739434132000936,0.01782528121288035
0.0007655820621252508,-0.02553899972989076,0.019299275950472806
0.0011343991951793405,-0.02623699666880634,0.019115307288938566
0.0012608771563112568,-0.026866767917795343,0.018541002957924685
0.025941296029137573,0.007320476203747537,0.004037954288990186
0.024722747938003064,0.0059609525181502825,0.005172661377921479
0.021539300511652027,0.002962511135017222,0.005456467394495472
0.019720923218980488,0.0014961450929646812,0.004980023370460447
-0.012613729764091908,-0.01424914639308864,-0.004283180024102298
0.0005969490271995473,-0.02876375077477663,0.014062117546033766
0.026116330491868466,0.007535989966780192,0.0037442931050739796
-0.0014893365367526638,-0.023460667620888033,0.016423740347883676
0.0007166474639186221,-0.028431413660159142,0.014956213145429486
0.018400892763697538,0.0005367274473343102,0.0045170418999828125
0.02315056866991352,0.004370344866029251,0.005642300478582444
0.025147814668792495,0.006340524906453714,0.005084835308394025
0.026214335760608574,0.007700700896166506,0.0034068377226168065
0.0007681163312327466,-0.02801650316017785,0.015735914259359673
-0.003719408479081844,-0.021396120460915866,0.0123083696543388
-0.0070593343345025155,-0.017675728684207696,0.006727581034766451
0.02388398691343316,0.005013893548264575,0.005677661231295402
-0.0008487366527750312,-0.02452012643809899,0.016651615544983036
0.025496206715783263,0.0066749652569754675,0.0049296266428766845
0.01648342546801588,-0.0008021906154472199,0.0038605175750103717
0.000298693703305661,-0.029315428272554026,0.012163764645895317
0.0007312906808201062,-0.02751331508790419,0.01637446625030328
0.02240932669748914,0.0035120365337084265,0.0059136063772165974
0.024425392176953154,0.005477975170318833,0.005693981412453064
0.025769190776497846,0.006963632288328715,0.004712632235894556
-0.009230948842924786,-0.01585777871328442,0.0032796830113575766
0.0005773974002564274,-0.026912913196162916,0.016834900143401915
0.00037866404121711763,-0.02900306216540921,0.013018231608980798
-0.00022471655684842593,-0.025405819363997238,0.016986280222692638
0.025966035797887754,0.007204463803488225,0.0044397567744857945
0.020651072373034787,0.0019668349171402485,0.0055924633348546846
0.0002647483277079637,-0.026210272902619746,0.017051493804340994
-0.0026604144089887234,-0.022820000587091327,0.01363809328145374
0.024877977684740666,0.005882306477492669,0.005647773559285205
0.023623340385908354,0.004569407788714876,0.006083841147400556
0.0003996505223194109,-0.028611300885709613,0.01376853862085543
0.007945236312330557,-0.005398425056225557,0.0011463814630216557
-0.011076582592114107,-0.014438353784300752,0.0006481166093846314
0.02608575202404157,0.007395506156757587,0.004116886401093267
8.790994268925877e-05,-0.029827818671385845,0.010365872642509419
0.025252350121076562,0.006240742387949045,0.00553145156352501
0.02409634212744141,0.0049659862998880965,0.0061497084258698015
0.0003440266024514519,-0.028137825683423587,0.014377211716100048
-0.0018169673419289984,-0.024070182273024262,0.014350258901446145
0.010158924681603216,-0.004668519055210752,0.001893060010189404
-0.005787741356748029,-0.01940168220429191,0.008419286226549966
0.014272684502706813,-0.0024096952651695945,0.003247999281592663
0.025549672053321988,0.006553766582319744,0.005347273578709341
0.0001342996780113586,-0.029536511826796067,0.011183974670807546
0.00018724813039316032,-0.02757509408195025,0.014796390167238807
0.021654038660662546,0.002614284018372496,0.006127373769869854
0.025769775707414188,0.006819749903054975,0.005100494443720528
0.023128008473940462,0.003988499458835487,0.006280593671613881
0.000131304780684401,-0.029167560573707608,0.011918288695949044
0.024560965264014287,0.005376930451360144,0.0061530060555538175
-4.8291773049693665e-05,-0.030297366273845786,0.008667198528910881
-0.0011306912639332278,-0.025151148780543232,0.01470691773331494
-0.00010268071251594117,-0.02690476564048069,0.014978304708328458
-0.004627882057832894,-0.020956581274449188,0.00996240390454918
-0.01262804963279206,-0.013181797583644916,-0.001427754683374633
0.025912252716611028,0.007036885614422749,0.00479728342603232
0.023697206893540976,0.004403345550629257,0.006511496821127133
0.024959375891930223,0.005755421546265417,0.006080644954002007
6.59893315295752e-05,-0.028723193766395948,0.01253036181252934
-3.11586828479421e-05,-0.03002746424217047,0.009449192266192615
-0.01535581215082043,-0.011172998100942222,-0.0066943268436456095
-0.0005469329536812123,-0.026099107999750085,0.014929156679642942
-7.963331451614265e-05,-0.028204206619264063,0.012965412974627598
0.025281772234754387,0.006091817907453628,0.005933939524969532
-0.00788553236825699,-0.017417208271435863,0.004895578199265685
0.022503663653641613,0.003216042494859379,0.006529064007378526
-0.0035980191212022046,-0.02233206933443743,0.011264957294906269
-0.00012030897671795582,-0.03072188779049097,0.007067550195279207
0.025526185616007203,0.006382518082088681,0.005717927146158495
-5.55807549052622e-05,-0.02967924804276215,0.010171339253506818
0.005748733329526195,-0.00621513157678942,0.0005400589542298286
0.019418851112214034,0.0006146340223807552,0.0056157658311599854
0.024191053536702166,0.004822998534879383,0.006589652931798961
-0.00033626514962304565,-0.02759992880096852,0.013140810763424781
-0.013313626415747152,-0.012667378081108049,-0.0024720189133207796
0.023193602445157703,0.003740316541892497,0.0068064410075370525
-0.00012912175408327063,-0.03047409887457243,0.007810537358914316
-0.0027427220360859736,-0.02356804995369654,0.012074693603694977
0.024616433259913965,0.0052201433404056126,0.00656989076809448
-0.0001297283611652784,-0.02925751287290175,0.010802330217067559
0.02569227926268933,0.006625388201104062,0.005438957439579153
0.01756888392413249,-0.0009433922597584845,0.005046502191692005
0.020814197330232494,0.0015801866606806017,0.006311102398593165
-0.0020027281360243633,-0.024759046749876314,0.012461492370607397
-0.009784009774091447,-0.015890041890464047,0.0019685297918637613
-0.0002624977208529237,-0.028770845541732173,0.011298693814710369
0.024965163551283115,0.005579135019056543,0.0064656309440514785
-0.0001366156806797748,-0.031099236224098978,0.005569761498930858
-0.0007488167717428604,-0.02686041772500526,0.012997588794700844
-0.000174087398920032,-0.030145524823154274,0.008515746904719533
-0.006596363517464557,-0.01906033759002325,0.006449378980438987
0.025234717605538495,0.0058939774845077,0.006284582706498148
-0.0004670525705422889,-0.02823371535297245,0.011582641910685127
0.02375586252348594,0.004207108871064243,0.0069577197232776064
-0.001322275344674889,-0.025899466801782352,0.01272505095292782
-0.011572092971719142,-0.014360020892024492,-0.0004391968346163342
0.021826361108611053,0.002346209618469326,0.0067635293889365755
-0.0001683653341283082,-0.030875231255733916,0.006268965295636396
-0.0054055069692131,-0.020619903702283896,0.007877561513770689
-0.0002604606228907245,-0.029740465351831544,0.009160865718119054
0.024220907660912123,0.004633022053489654,0.0069951013987731726
0.0254249568678252,0.006162016753674186,0.006033869947796032
0.02262319618845873,0.0029838279237361194,0.007076298010700018
-0.00010456061363331627,-0.03142633009630764,0.004179260092946054
-0.004321848475640136,-0.022031939172287646,0.009199464486227608
-0.000391656742753583,-0.02926773211036746,0.009720154830403328
0.012156349435692045,-0.004239416342065642,0.002840788639770496
-0.0007948961354738471,-0.027642731988051828,0.01144690154521548
0.02459979296005587,0.005016843871333758,0.0069370067697208096
-0.00023276149451299067,-0.03056756197865408,0.006948106436507402
-0.0034787982033448726,-0.023093691390239778,0.010295432033928908
0.015629489559353706,-0.002531296526992313,0.004437797788439304
-0.013931091947816656,-0.01227874877494054,-0.003716656480445845
-0.0005653822536564306,-0.028747654841416413,0.010161764953858664
0.024895648722154506,0.00535583385075657,0.006794300360418201
0.023260628358590083,0.00352429908943559,0.007271600189840734
-0.00015622712264469303,-0.031228746935195173,0.004829564081829572
-0.014928099353239735,-0.011300428077771416,-0.005165401153267149
-0.00033397383114773315,-0.030178339225775296,0.007591547809825396
-3.089692522272591e-05,-0.03169887082812714,0.0029024747705434597
-0.0007538554606372337,-0.028251219097401647,0.01044055658240543
0.023774457550656793,0.003993416845906327,0.007358154318206135
-0.0028686022697919063,-0.0241948398099702,0.010327277057854625
0.02001233682099881,0.0004400350118034126,0.006562842288958791
0.0251102694645372,0.005648352638926251,0.006575183577098051
0.01857199889873398,-0.0008623916078346689,0.006078973585766104
-0.00047433406345064977,-0.02971272894071971,0.008184661139523434
-0.00023803973791609835,-0.030945374247536753,0.005473126774913794
0.02418733714093016,0.004406824459534919,0.007345374177036766
0.02114652802820212,0.0014086524826827326,0.006998712115042828
-9.950129573129962e-05,-0.03153090928984933,0.003499607489435674
0.022032279242966725,0.0021725867111684603,0.007322789112830135
-0.0006519861244459151,-0.02918034161157721,0.008717184086419062
-0.0013748472175014862,-0.026845047666786897,0.010680287602915768
0.024510502988103887,0.004770640309663198,0.007242515559060881
7.810118678235634e-05,-0.03191171783715249,0.001745122771006488
0.02273203556634673,0.002792770161967906,0.007542240922816363
-0.00850653356548458,-0.017351657062407547,0.003359244705090793
-0.0008574019445680719,-0.028590489973171714,0.009201279563388724
-0.00035403446225114755,-0.030575703763339634,0.006098047527072993
-0.0021102043301390494,-0.0255199905080213,0.010482036833788642
0.023289139111348667,0.003310178605074367,0.007663407382442773
-0.0010762395490972107,-0.02788596749313724,0.00979218779783762
-0.00019606716927706537,-0.03127644584321506,0.0041000211675319646
0.024749303769570536,0.005086794198860505,0.007057397097330504
-0.0005071629263487734,-0.030121060669282093,0.006695062519979658
-4.747356345291071e-06,-0.03177651791084983,0.0022862900460538732
0.023733735963938594,0.0037547313892569347,0.00769004325841515
0.013704879981832343,-0.004154532052617945,0.0038749569700706893
-0.0021344851365268963,-0.008207217294746152,-0.0014291119706327559
-0.010304747526292292,-0.015813169416172758,0.0007156273667615425
0.0002168141960688877,-0.032059680411302575,0.0007110358911346088
-0.006105677658504498,-0.020322016277570052,0.005985103298904791
0.02408286801332543,0.004142838308166687,0.007626032601264627
-0.0006974785908646853,-0.02958624323990696,0.007259974735118412
-0.007279683872179126,-0.018829176173386846,0.0047268962920043135
-0.0003246485914969594,-0.030932738560984673,0.004693011257611012
0.021470689260275393,0.0013526188958347977,0.007552380060515765
-0.0009198897305877732,-0.02898041621684544,0.007795803001489606
-0.0001134099322920445,-0.03155561759848585,0.0028389167938235437
-0.0049469821465604755,-0.021835362801043517,0.007178082755921359
0.02054211215999548,0.00046849559968717175,0.007254707053039817
0.022206838694644616,0.0020492596741858147,0.007771977696276986
0.00012190439456089808,-0.031959738200080724,0.001194929043872593
-0.012067321309277575,-0.014147152114369921,-0.0014435612980521493
0.024344619229675655,0.0044810758915136304,0.007476224327496482
0.022786821089308868,0.002605957177839817,0.007911823481929764
-0.0004893351903898255,-0.030497237239804652,0.005270993973742391
-0.0011686363018352291,-0.02830650601419135,0.008304456866434728
0.0035721950438290634,-0.007118807391298827,6.44372451723734e-06
-0.003834675144338254,-0.023228913742906785,0.008539936762848711
0.00038049328839724497,-0.03213832777648254,-0.0001981582184175901
0.023249828047181034,0.003072623642868525,0.007969657100602217
-0.001496370096765974,-0.027496138745442898,0.008664244069469714
0.019407921182837615,-0.000647955861359064,0.006902446664175164
0.01675810757423829,-0.0026705855164942034,0.00559154497945418
-0.0002514931862976207,-0.03124520654085498,0.0033916915657550657
0.023618514305172526,0.0034796817662743076,0.007941834640285795
3.148474202015643e-06,-0.03177591675946259,0.0016979431409538822
-0.0006931391605325399,-0.029968875819351887,0.005832543662193736
0.0002751592182698784,-0.032075248896212646,0.00022811785728068441
-0.0020567346405056357,-0.026408848023269177,0.008601875955736636
0.021729217444581804,0.0013469883057013433,0.007960198792633533
-0.0004236290935906878,-0.030840015939507835,0.003935644558260281
0.0005652957137899708,-0.032144383073598494,-0.0009825602315956092
0.023900244245389075,0.0038367111663276045,0.00782791923862203
0.02229892020090703,0.0019219097296592977,0.00809803901397354
-0.0009350285457111802,-0.029352216629795883,0.006385217436035949
-0.015277943336663316,-0.012792153070537955,-0.006490598190639389
0.020981506853669094,0.0005760434449695264,0.007765597158231728
0.014852784695157197,-0.004240742601483054,0.0048423476322707005
0.022748922826259874,0.002379106674268577,0.008179184618601877
-0.0012025981615704508,-0.02867097605612401,0.006940068942609992
-0.00014194526558887184,-0.03150487929829532,0.002207564022508926
0.00014740862536911876,-0.03193022282772331,0.0006813931549640823
0.02312345287024993,0.0027903565009822513,0.00818534380112302
0.00045080312533836886,-0.0321191443819197,-0.0006139931417688896
-0.0006356407716351095,-0.030333037915257995,0.0044676595221883105
-0.0014500330994833472,-0.028026087949873792,0.007448795159257984
0.02188904773280621,0.0013531368775080422,0.008204577822309678
-0.0030142454644131946,-0.024852647158264664,0.00803783730116454
0.0007681045695144978,-0.03207545895346422,-0.0016431462283817548
-0.0003171706560300672,-0.03114100319851737,0.0027115800870175987
0.020054885028162935,-0.00040069603841792615,0.007512084381604775
0.018104191988001037,-0.0020286151552214486,0.006550218224409419
0.023420357414446518,0.0031602783440872065,0.00810812682764944
0.010414757911924909,-0.006100335473260664,0.0026016248483679153
0.02223962276783345,0.0016943483909237671,0.00830657768021401
0.008595305545675318,-0.006625876562308672,0.0018275304222219605
-3.8124917350431518e-06,-0.031701538582044074,0.0011487891195053263
0.00031455541286808423,-0.03201314250398641,-0.00021047934631548268
-0.0008936804977704796,-0.02971677725214864,0.004995838941823978
0.021339283024215144,0.0007335259954791657,0.008116929432855437
0.0006455638184543248,-0.032089061068388436,-0.0013326094007067688
0.022598731947493875,0.0020810674985415607,0.008349013780636325
-0.00899431441525312,-0.017324491952404562,0.001984918079026784
-0.0005289238402362502,-0.030674461123113984,0.003201195354799568
0.0009863192326821384,-0.0319292604493516,-0.0021810883859461083
-0.00018018541247194673,-0.03138590302672872,0.0016151044735454373
-0.0018389481493218931,-0.02732338394668145,0.0071564686943016735
-0.0011998134299476403,-0.02898948077122804,0.005548962757700025
-0.01251283950303053,-0.013894648889020148,-0.0023756977420682905
0.021678984150170263,0.0009884342202297175,0.008325691847001774
-0.015444902928865899,-0.01127570986980504,-0.006866982831475367
-0.0067275652686911765,-0.020018665895864752,0.004364376094265285
0.011979949847024532,-0.005798528196391274,0.0034464686714860723
-0.007263110811367017,-0.010219134665153513,-0.002707763044071857
-0.0015353067080483254,-0.028177435236255453,0.006200578946896376
0.020569111990179367,-0.0001305254065509506,0.007949151112196644
0.022905848323976224,0.0024560867411322256,0.008310909660616692
0.018991405852575725,-0.0015727306467227611,0.007229282899439224
0.00015659058982711452,-0.03182627128185639,0.00021652646238281162
0.0005013090437362625,-0.03202206382497903,-0.0009799603593350908
0.0008567051935718485,-0.031983398926651196,-0.0019291341974274098
0.022029518351718576,0.001341482155097201,0.008422558632913269
0.013215770242199464,-0.005719625172435156,0.004285706521204467
-0.00779966802130027,-0.018708015518637478,0.0032707488868282796
-0.010870171870750388,-0.015548242716707435,-0.00046109245014113684
-0.0007878078669096183,-0.03008949000964962,0.003676377054934068
-0.0003856531858466908,-0.03097516498778438,0.002063989412512617
0.001217883824763013,-0.03170270954995566,-0.0025976114316504334
-2.2548405945426533e-05,-0.03155903826510343,0.00065156804791253
-0.005629342041823949,-0.021457225435208095,0.005272093959768406
0.021000398601306314,0.00017788056007815735,0.008238733533405457
-0.004250371946441438,-0.00912009311877908,-0.0019335636564512826
0.015551809682560841,-0.004559482206884238,0.005642732627758062
-0.004344350328484637,-0.023226272289056597,0.006148655343037991
0.00033570952869954053,-0.0318746385274753,-0.0005936604250889857
0.0223490420375957,0.001719377276541148,0.008429160772835096
0.019660013130288655,-0.0011713659592033651,0.0077283105423944665
0.016853742004179027,-0.003573896654583851,0.00631669563497285
0.0007052484859465906,-0.03195660772099829,-0.0016296336967268044
-0.0024882948921457755,-0.026245219123201907,0.006575727991999106
0.0010817480412032693,-0.031800056350912154,-0.002404621438976361
0.006655598202554095,-0.007312119955543525,0.0011529088768451878
0.021385666205420185,0.0005372277250624954,0.008401917011509295
-0.0011101815841620117,-0.029362245663201506,0.004153800323762953
-0.00022222347673194726,-0.031210020573957165,0.001073040573953799
-0.0006297541857641539,-0.030452263198799973,0.0024833770333764233
0.001461682208170099,-0.03139154439251409,-0.002894390685872502
0.0001501507166438932,-0.031649857257558,-0.00018581242619467738
0.01788041445776828,-0.00289554776674795,0.006963623326143625
-0.0015179987629614247,-0.028459066711058197,0.004688791575993569
0.020196347222680683,-0.0007774175453684496,0.0080785184423567
-0.0019942599423463706,-0.027405598743322355,0.005469230492214869
0.0005321616996139596,-0.03184747013691234,-0.0012876268254268992
-0.015360084229364704,-0.011671883446368438,-0.00680877332285329
0.0009238687155488931,-0.03181671414090024,-0.002160870693670208
0.021732177900841882,0.0009309786336026423,0.008458387082263036
0.0013186771345414263,-0.03153539650293697,-0.0027600419833513933
0.014122191937090038,-0.005826976306536249,0.0050474056513664795
-0.0004453179431825271,-0.030767598676822168,0.0014528751307964541
-5.1470019124187545e-05,-0.03135421477179419,0.00022432951147474762
0.018671075164167685,-0.0023520134183826293,0.0074820781752991455
0.0017181491907009372,-0.030990766435099983,-0.00307421273010466
0.020646946209155363,-0.00036756280647091104,0.008297945542974312
0.0003379813341927242,-0.031658399606920254,-0.0009101089870647856
-0.0009317368060720812,-0.029788010563180645,0.002872104102431276
0.0007446123073552054,-0.03174829953703014,-0.0018686665870615339
0.0011542297586093727,-0.03160046090217178,-0.002573800726824844
0.019301146230121604,-0.0018613784404162693,0.007868449472941172
0.00156667095142799,-0.031184108031194018,-0.002997094999222667
-0.0002613047668729182,-0.03099522963844066,0.0006017741626443679
-0.011421984807303007,-0.015168711371478506,-0.0014658732662109558
0.021036944270310914,6.381838122956909e-05,0.008402159357718323
0.015842076441235576,-0.005052844674120521,0.00619754336142746
0.00012560193102566477,-0.03139831882688844,-0.0005078518983552586
0.0019897186325293225,-0.03049589489668997,-0.0031415278949024203
-0.003367967299067021,-0.024962393052347962,0.005560492075029367
0.016832185559774896,-0.004270281574962272,0.006740964146480367
-0.0007059262619737021,-0.03020409466620874,0.0017730596810863171
0.0005431664776018049,-0.03159348817764666,-0.001530636307887761
0.019819683591515733,-0.00138402405771847,0.008129012900177273
-0.0013295407129284588,-0.0289274605058608,0.003238698667806565
0.017667274157894132,-0.0036202790429347804,0.007231553557656859
0.0009699647256180504,-0.03157923665680699,-0.0023364576371813104
-0.0071834646709954715,-0.01977233235202167,0.0031788720001438434
0.001393672586409634,-0.031302731610709025,-0.00286843557302719
0.014738915709585484,-0.006011808916156711,0.005665426221242713
0.010508717522631886,-0.0074083877465421916,0.0031073459156403587
-9.497034069731454e-05,-0.031087530589746986,-0.00010107345187868716
-0.006317073545299693,-0.020911658086443248,0.003734397230096898
0.001826968892720816,-0.030740276911982785,-0.003119079888676052
-0.0004775982682735933,-0.03055004529344714,0.0008813945772814767
0.011768811033875894,-0.007160960501359277,0.003831507037967986
0.0022807460387193296,-0.029904527577309874,-0.0031026396825238668
0.018356656797907385,-0.0030436551337114062,0.007626363225519353
0.00031868407484962526,-0.03135731824146233,-0.0011496134393168048
0.020258285480533343,-0.0009008003102547097,0.008272384872863704
0.0007648882924469657,-0.03146496913071115,-0.0020481918079561616
0.012743474129869837,-0.007135296337532112,0.004512695704735999
-0.0002902005748214113,-0.030780144828921722,0.0002551686502150494
0.0012033648558362696,-0.03133757025157849,-0.0026886425731377636
-0.0026405119990438315,-0.02634690283107661,0.0046456700965556395
0.008993101424336427,-0.007843159520900613,0.002379537654918141
-0.001933929375928497,-0.027697682181473917,0.00359849248889591
0.0016413918786467216,-0.03091562791053477,-0.0030462114266701
0.018928214735878204,-0.002499739257449601,0.00791125691256818
-0.005291990065171791,-0.022304012279657715,0.00420425745854139
7.351370493172673e-05,-0.031055930125187592,-0.0007285305038229001
0.015895122202119628,-0.005594728573382888,0.006533641010250046
0.002103259621677416,-0.0301993179393226,-0.003131366573254883
-0.0010308313623521028,-0.029483944320771945,0.002031208018413902
-0.009456517813491265,-0.017244594229787035,0.000592452242044022
0.015032752184505893,-0.006325247402684373,0.006075124995538181
0.016698434778885798,-0.004913699351538253,0.006977175286311852
-0.00804858508449409,-0.018852210164348685,0.0019964471335366042
0.000997054080185655,-0.031276801607713976,-0.00245750387241237
0.0025968187299513904,-0.029217551627211347,-0.002965527924044906
0.013498198398331166,-0.0072984618219535885,0.0051564097618327235
0.0005348531109979247,-0.03125483226726681,-0.0017073998657265157
-0.005960887853247025,-0.009815760193294413,-0.0023666759703062615
-0.012489232302902402,-0.014119099095992224,-0.002961322734099318
-0.00018294950284400405,-0.030717772079040376,-0.0002650964007236576
-0.0007281353147312773,-0.029969094245602124,0.0010638508013999235
0.001440322784298242,-0.0310141237346241,-0.002923414629473328
0.01940817187334616,-0.001963501065734664,0.00808368557810709
0.017401847858404866,-0.004285021158504571,0.007360213794488203
-0.00044634718502579627,-0.030366349304989108,0.0003061805781032174
0.014247171935656487,-0.007013593724337402,0.005677456383138629
0.0018998796527652303,-0.03043098569194594,-0.0031111579236957785
0.018001680126638827,-0.0036899857803198758,0.007655078544464314
0.00240122584449452,-0.029559813656521376,-0.0030412877590601534
-0.011767228085688168,-0.01492166677416197,-0.0021633032249539154
0.00027396500792200353,-0.030955696977802084,-0.0013092328140496127
0.004676276287573816,-0.008111111193558543,0.0005543789671697109
-0.0042871611799434745,-0.02377722602674682,0.004233446150715479
0.0007704423076491407,-0.03110781610133994,-0.0021723039527197134
0.0029436529965135402,-0.0284396235764521,-0.002739502670786135
0.015037940095824537,-0.006833917399185625,0.006292135084605691
0.0016802527821301303,-0.03059525116803597,-0.0030421867739143117
0.015776991656984173,-0.006187459588597857,0.006698985407017765
-1.9250592889073022e-05,-0.030594704451509764,-0.0008443025101492593
-0.0014522026796135593,-0.028573175422824507,0.0021939503550678424
0.014291854783712941,-0.007449881570403876,0.005877494767933341
0.018508781290223347,-0.00310942112571263,0.007847905031007067
0.01646032589385228,-0.005548699751128984,0.007065456290731462
0.0021750257318091854,-0.029843707207883347,-0.003070007516816459
0.0010111998633943696,-0.030919898913933666,-0.0025303006074269014
0.0014551483230814248,-0.03068371691030789,-0.002926341310999254
-0.00033725429035278093,-0.03020113446037578,-0.0002951451463186075
